id;source title;s date;source;target title;target;date
1188;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"Big Data: A Revolution that will Transform How we Work, Think and
Live";Meyer-Schonberger V, Cukier K;2012
1189;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;To the Cloud: Big Data in a Turbulent World;Mosco V;2014
1190;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"Why software engineering
courses should include ethics coverage";Narayanan A, Vallor S;2014
1191;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"The massive metadata machine:
Liberty, power and mass surveillance in the U.S. and Europe";Newell B C;
1192;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;Dataveillance and countervailance;Raley R;2013
1193;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;The data made me do it;Regalado A;2013
1195;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"The governmental topologies of database
devices";Ruppert E;2012
1196;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;Digital fields, networks and capital;Savage M;2013
1197;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"The coming crisis of empirical
sociology";Savage M;2007
1199;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;CSEC analysis of IP and user data;Schneier B;2014
1198;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"Liars and Outliers: Enabling the Trust that
Society needs to Thrive";Schneier B;2012
1200;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"(In)visibility before privacy: A theological
ethics of surveillance as social sorting";Stoddart E;2014
1201;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;Social Media as Surveillance;Trottier D;2012
1202;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"The Daily You: How the New Advertising
Industry Is Defining Your Identity and Your Worth";Turow J;2012
1203;Surveillance, Snowden, and Big Data: Capacities, consequences, critique;2014;David Lyon;"Datafication, dataism and dataveillance:
Big Data between scientific paradigm and ideology";van Dijck J;2014
171;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;"Richer and Poorer: The structure of inequality in
Canada. ";Allahar A L;1998
170;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;Social Change in a Global Context. McGraw-Hill. Primis;Allahar A L;1994
169;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;The other side of democracy: the US and the War on Terror.;Allahar A L;2011
172;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;Edward snowden and nsa surveillance: Risks vs. rewards;Baker M;2013
174;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;"The post-panoptic society? reassessing Foucault in surveillance
studies";Caluya G;2010
173;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;9/11;Chomsky N;2001
175;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira; Freedom and security after September 11;Dinh V D ;2002
176;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;The New American;Eddlem T R ;2013
177;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;Globalization: the Transformation of Social Worlds;Eitzen D Stanley, Maxine Baca Zinn;2009
178;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;Democracy on Trial;Elshtain Jean Bethke;1993
179;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;Democratic legitimacy and the international criminal court.;Fichtelberg A;2006
180;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira; Globalization;Lui H, Stack J F;2011
181;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;International Sociology;Lyon D;2004
182;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;The Real World of Democracy;Macpherson C B;1965
183;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;"Globalization: the Transofmration
of social worlds";Marable M;2009
184;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira; Jeremy Bentham’s panoptic device;Miller J A, Miller R;1987
185;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;The limits of transparency;Moore M ;2011
186;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;Remarks by the President on Review of Signals Intelligence;Obama B;2014-01
187;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;"Domestic surveillance for international terrorists: Presidential power and
fourth amendment limits";Seamon R H;2007
188;Testing the Democratic Credibility of an NSA (No Secrets Allowed) Government;2014;Jacqueline L. Ferreira;"Telecommunications eavesdropping by NSA on private messages
alleged";Shapley D;1977
1122;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";"
US tech giants knew of NSA data collection, agency's top lawyer insists";Ackerman S;2014-03
1102;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";;ACLU v. NSA;2006
1104;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Openness and Transparency - Pillars for Democracy, Trust and Progress. OECD Secretary General comments;Angel Gurria ;
1118;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Has Privacy Become a Luxury Good?;Anguin J;2014-03
1106;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";;Big Brother Watch and others v. the United Kingdom;
1105;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";;Big Brother Watch, Open Rights Group, English Pen Dr Constanze Kurz v United Kingdom;
1107;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Information Security and Information Assurance. The Discussion about the Meaning, Scope and Goals;Cherdantseva Y, Hilton J;2013
1123;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";After privacy: the rise of Facebook, the fall of Wikileaks, and Singapore’s Personal Data Protection Act 2012;Chesterman S;2012
1124;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";One Nation Under Surveillance: A New Social Contract to Defend Freedom Without Sacrificing Liberty;Chesterman S;2011
1110;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Embassy Espionage: The NSA's Secret Spy Hub in Berlin;Der Spiegel;
1116;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Brazil to lead the governance of the internet;Ermert M;2013-09
1121;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";UK gathering secret intelligence via covert NSA operation;Hopkins N;2013-06
1103;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";A Brave New World;Huxley Aldous;1932
1114;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";The Architecture of Privacy;Lessig L;1998
1126;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Liquid Surveillance, a conversation;Lyon D;2013
1120;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";"
New NSA leaks show how US is bugging its European allies";"MacAskill E, Borger J
";2013-06
1115;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Government Surveillance and Internet Search Behavior;Marthews A, Tucker C;2014
1111;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";To Save Everything, Click Here: The Folly of Technological Solutionism;Morozov E;2013
1117;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Three Paradoxes of Big Data;Neil M R, King J H;2013
1112;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";Marco Civil: Brazil's Push to Govern the Internet;Ridout T A;2013-10
1119;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";N.S.A. Devises Radio Pathway Into Computers;Sanger D;2014-01
1108;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";The Digital Person: technology and privacy in the information age;Solove D;2004
1125;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";;Weber and Saravia v. Germany;2006
1113;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";International and Regional Trade Law: The Law of the World Trade Organization;Weiler J H H, Cho S, Feichtner I;2011
1109;The Balance between Freedom and Security in the Age of Surveillance: A Brief Analysis of the Recent Intelligent Electronic Surveillance Scandals;2014-04;"Renato Leite Monteiro 
";European responses to the Snowden revelations: A discussion paper. Increasing resilience in surveillance societies;Wright D, Kreissl R;2013
757;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Amann v. Switzerland;2000-02
747;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;Panopticon;Bentham J;1995
751;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;War in the Age of Intelligent Machines;DeLanda M;1991
752;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;Controlling Surveillance: Can Privacy Protection be Made Effective?,;Flaherty David H;1998
771;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Illinois v. Rodriguez;1990
764;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Katz v. United States;1967
760;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Kennedy v. the United Kingdom;2010
765;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;Four Models of Fourth Amendment Protection;Kerr O S;2007-02
772;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;Searches and Seizures in a Digital World;Kerr O S;2005
767;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;The Case for the Third-Party Doctrine;Kerr O S;2009
773;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;Thoughts on the Legality of the Latest NSA Surveillance Program,;Kerr O S;2006-05
754;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Klass and others v. Germany;1978-09
756;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Kruslin v. France;1990-04
745;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;Handbook of Intelligence Studies;Loch J K;2009
755;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;"Malone v. the United
Kingdom";1984-04
748;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;"Routinizing the Discovery of Secrets: Computers as Informants, American Behavioral
Scientist";Marx G;1984
749;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;"Protecting Individual Privacy in the Struggle Against Terrorists: A Framework for Program
Assessment";National Research Council;2008
759;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Niemietz v. Germany;1992
761;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;P.G. and J.H. v. the United Kingdom;2001
762;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;S. and Marper v. the United Kingdom;2008
768;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Smith v. Maryland;1979
746;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;A Taxonomy of Privacy;Solove Daniel J;2006
750;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;I've Got Nothing to Hide and Other Misunderstandings of Privacy;Solove Daniel J;2007
763;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Sunday Times v. the United Kingdom;1979
770;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;United States v. Forrester;2010
766;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;United States v. Miller;1976
758;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Weber and Saravia v. Germany;2006-06
753;The Chilling Effect of Counter-Terrorism Measures: A Comparative Analysis of Electronic Surveillance Laws in Europe and the USA;2012;Elisabet Fura;;Weber and Saravia v. Germany;2006-06
354;The Criminal N.S.A;2013-06;Jennifer Stisa Granick;Obama Calls Surveillance Programs Legal and Limited;Baker P, Sanger D;2013-06
355;The Criminal N.S.A;2013-06;Jennifer Stisa Granick; June 14: Lindsey Graham, Saxby Chambliss, Mark Udall, Bobby Scott, David Ignatius, James Risen, Andrea Mitchell;Graham L, Chambliss S, Udall M, Scott B, Ignatius D, Risen J, Mitchell A;2014-06
832;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Effects of Computer Surveillance on Perceptions of Privacy and Procedural Justice;Alge B;2001
808;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Automated License Plate Recognition: The Newest Threat to Your Privacy When you Travel;Alseth B;2010-05
825;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Perspectives on the Fourth Amendment;Amsterdam A G ;1974
803;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;The Constitution in the National Surveillance State;Balkin JM;2008
815;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;The Memory Gap in Surveillance Law;Bellia P;2008
806;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;The Wired Repo Man: He’s Not ‘As Seen on TV;Belson Ken ;2010-02
856;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Stepping Into the Same River Twice: Rapidly Changing Facts and the Appellate Process;Benjamin S M;1999
828;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;BETWEEN PUBLIC AND PRIVATE: THE LOST BOUNDARIES OF SELF;Bensan J, Lilienfeld R;1979
833;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;ENFORCING THE FOURTH AMENDMENT: A JURISPRUDENTIAL HISTORY;Bradford P W;1986
798;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Facing the Music: The Dubious Constitutionality of Facial Recognition Technology;Brogan J J;2002
837;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;California v. Ciraolo;1986
850;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;California v. Ciraolo;1986
848;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Cardwell v. Lewis;1974
816;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Security at What Price?;Dilanian Ken;2010-11
845;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Dow Chem. Co. v. United States;1986
831;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Spying on 60 Million People Doesn’t Add Up;Goldacre B;2009-02
838;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Goldman v. United States;1942
821;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Racial Profiling Under Attack;Gross S R, Livingston D;2002
819;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Electronic Visual Surveillance and the Reasonable Expectation of Privacy;Guirguis M;2004
851;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Hudson v. Palmer;1983
809;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;License-Plate Scanners: Fighting Crime or Invading Privacy?;Hylton H;2009
810;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;PRIVACY ASSESSMENT REPORT FOR THE UTILIZATION OF LICENSE PLATE READERS;INT‘L ASS‘N OF CHIEFS OF POLICE;2009-09
834;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Johnson v. United States;1948
836;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Katz v. United States;1967
799;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;"NSA Building Giant Database of Americans’ Phone Calls; Bush Says Privacy Protected";Kellman L;2006-05
855;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;The Fourth Amendment and New Technologies: Constitutional Myths and the Case for Caution;Kerr O S;2003
804;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;The National Surveillance State: A Response to Balkin;Kerr O S;2009
817;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Fighting Crime With Publicly-Financed Surveillance Cameras: The San Francisco Experience;King J;2009
820;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;City Ready for Close-up on Crime–Surveillance Camera to Monitor Downtown;Kush B B,  Astell E;2003-08
844;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Kyllo v. United States;2001
811;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Police Surveillance of Muslims Set Up With No Regard for Law;Lewis P;2010-09
823;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;FBI Violated the Rights of Muslims;Li S;2011-02
829;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Surveillance Instigates Entrapment When Violations are Observed, When Personal Involvement is High, and When Sanctions are Severe;Lingle J H;1977
813;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;The NSA Phone Call Database: The Problematic Acquisition and Mining of Call Records in the United States, Canada, the United Kingdom, and Australia;MacArthur A P;2007
801;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Tied up in Knotts? GPS Technology and the Fourth Amendment;McDonald Hutchins R;2007
835;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Olmstead v. United States;1928
812;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Furor Erupts Over NSA’s Secret Phone Call Database: Disclosure of Program Reignites the Debate on Liberty vs. Security;Page S;2006-05
807;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;ELSAG;Press Release;2010-10
818;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Identifying the Effect of Unemployment on Crime;Raphael S, Winter-Ebmer R;2001
814;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Bush May Have Crossed the Line by Tracking Every US Phone Call;Reid T;2006-05
842;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Judges Divided over Rising GPS Surveillance;Savage C;2010-08
827;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;In the Shadow of 1984: National Identification Systems, Computer-Matching, and Privacy in the United States;Shattuck J;1984
800;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;License Plate Readers to be Used in D.C. Area;Sheridan M B;2008-08
840;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Smith v. Maryland;1979
805;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Digital Dossier and the Dissipation of Fourth Amendment Privacy;Solove D;2002
797;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;D.C. Forms Network of Surveillance: Police Video Links Raise Rights Issues;Spencer S;2002-02
826;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Second Thoughts About First Principles;Steiker C S;1994
854;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;Terry v. Ohio;1968
824;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;When the Cure for the Fourth Amendment Is Worse than the Disease;Tracey Maclin;1994
830;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Fight Against Terror ‘Spells End of Privacy';Travis Alan;2009-02
841;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Caceres;1979
802;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Garcia;2007
846;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Garcia;2007
847;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Jones;2011
843;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Knotts;1983
853;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Maynard;2010
852;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Miller;1976
839;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Pineda-Moreno;2009
849;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;;United States v. Santana;1976
822;THE JUDICIAL RESPONS E TO MASS POLICE SURVEILLANCE;2011;Stephen Rushin;Muslims Reject SFPD Surveillance Program;Walter S;2010-09
28;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;;ACLU v. Clapper;2013
40;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell; Two Concepts of Liberty, in LIBERTY: FOUR ESSAYS ON LIBERTY;Berlin I;2002
27;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;"OFFICE OF THE NATIONAL COUNTERINTELLIGENCE EXECUTIVE,
THE NATIONAL COUNTERINTELLIGENCE STRATEGY OF THE UNITED STATES OF AMERICA";Blair D C;2009
37;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;"Piercing the Historical Mists: The People and
Events behind the Passage of FISA and the Creation of the Wall";Carraway D P, Radack J;2006
30;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;;First Unitarian Church of Los Angeles v. NSA;2013
33;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;"NSA Reaches Deep Into U.S. To Spy on
Net, WALL ST. J.";Gorman Siobhan ;2013-06
32;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;U.S. Collects Vast Data Trove, WALL ST. J.;Gorman Siobhan ;2013-06
31;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;NSA Collecting Phone Records of Millions of Verizon Customers Daily;Greenwald G;2013-06
39;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;NSA Collecting Phone Records of Millions of Verizon Customers Daily;Greenwald G;2013-06
25;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;"NSA Shares Raw Intelligence
Including Americans' Data with Israel, THE GUARDIAN";Greenwald G, MacAskill E;2013-06
